[d_loss, g_loss]
1.3066297,-1.3066297
1.1866634,-1.1866634
1.154399,-1.154399
1.131098,-1.131098
1.256042,-1.256042
1.2809031,-1.2809031
1.2088218,-1.2088218
1.3095033,-1.3095033
1.1999911,-1.1999911
1.1875968,-1.1875968
1.2381687,-1.2381687
1.2084296,-1.2084296
1.1681564,-1.1681564
1.1395879,-1.1395879
1.0481443,-1.0481443
1.0835472,-1.0835472
1.1345258,-1.1345258
1.1607053,-1.1607053
1.1835468,-1.1835468
1.2367772,-1.2367772
1.2168913,-1.2168913
1.112291,-1.112291
1.1734737,-1.1734737
1.1895585,-1.1895585
1.2352134,-1.2352134
1.1959237,-1.1959237
1.1649392,-1.1649392
1.1723716,-1.1723716
1.155695,-1.155695
1.2115269,-1.2115269
1.1917626,-1.1917626
1.1140027,-1.1140027
1.114592,-1.114592
1.1359224,-1.1359224
1.0270107,-1.0270107
1.0755166,-1.0755166
1.1167543,-1.1167543
1.0965284,-1.0965284
1.0555401,-1.0555401
1.0611644,-1.0611644
1.142453,-1.142453
