[d_loss, g_loss]
1.3202982,-1.3202982
1.3201507,-1.3201507
1.4322188,-1.4322188
1.4198809,-1.4198809
1.4211113,-1.4211113
1.4252062,-1.4252062
1.5548408,-1.5548408
1.417953,-1.417953
1.4507039,-1.4507039
1.4619825,-1.4619825
1.4251139,-1.4251139
1.431282,-1.431282
1.4469781,-1.4469781
1.463256,-1.463256
1.4234481,-1.4234481
1.4190114,-1.4190114
1.3904538,-1.3904538
1.3785901,-1.3785901
1.3646858,-1.3646858
1.3700264,-1.3700264
1.3813299,-1.3813299
1.3012087,-1.3012087
1.3519709,-1.3519709
1.4083021,-1.4083021
1.3382676,-1.3382676
1.3484162,-1.3484162
1.3623099,-1.3623099
1.3231736,-1.3231736
1.2804029,-1.2804029
1.3546522,-1.3546522
1.4423834,-1.4423834
1.4419451,-1.4419451
1.4444118,-1.4444118
1.4397737,-1.4397737
1.5078964,-1.5078964
1.5180348,-1.5180348
1.4824951,-1.4824951
1.4758164,-1.4758164
1.4260173,-1.4260173
1.4547179,-1.4547179
1.4783914,-1.4783914
1.4223154,-1.4223154
1.4259914,-1.4259914
1.4715856,-1.4715856
1.4307593,-1.4307593
1.3579664,-1.3579664
1.3582666,-1.3582666
1.354044,-1.354044
1.3310488,-1.3310488
1.3095363,-1.3095363
1.3197838,-1.3197838
1.2947078,-1.2947078
1.3645113,-1.3645113
1.3898283,-1.3898283
1.3887253,-1.3887253
1.3888428,-1.3888428
1.4278204,-1.4278204
1.4614443,-1.4614443
1.5208012,-1.5208012
1.5299771,-1.5299771
1.4949613,-1.4949613
1.4421611,-1.4421611
1.5215791,-1.5215791
1.4625833,-1.4625833
1.4353372,-1.4353372
1.3961196,-1.3961196
1.4046459,-1.4046459
1.4099494,-1.4099494
1.3615438,-1.3615438
1.4398526,-1.4398526
1.3697104,-1.3697104
1.324678,-1.324678
1.3797425,-1.3797425
1.3127656,-1.3127656
1.380228,-1.380228
1.3704749,-1.3704749
1.2727013,-1.2727013
1.293026,-1.293026
1.312654,-1.312654
1.325135,-1.325135
1.3152074,-1.3152074
1.2917845,-1.2917845
1.2942263,-1.2942263
1.2971692,-1.2971692
1.2633271,-1.2633271
1.2087768,-1.2087768
1.2425113,-1.2425113
1.2441349,-1.2441349
1.2510296,-1.2510296
1.3315036,-1.3315036
1.3682996,-1.3682996
1.3883593,-1.3883593
1.3845301,-1.3845301
1.4147515,-1.4147515
1.3993111,-1.3993111
1.4496775,-1.4496775
1.3129587,-1.3129587
1.3562517,-1.3562517
1.3441827,-1.3441827
1.3567449,-1.3567449
1.3253253,-1.3253253
1.3625104,-1.3625104
1.3782352,-1.3782352
1.3508128,-1.3508128
1.3512704,-1.3512704
1.4063232,-1.4063232
1.376713,-1.376713
1.3364792,-1.3364792
1.3844702,-1.3844702
1.3579416,-1.3579416
1.3734643,-1.3734643
1.3228463,-1.3228463
1.3217134,-1.3217134
1.3134321,-1.3134321
1.3349676,-1.3349676
1.2796509,-1.2796509
1.266234,-1.266234
1.2487199,-1.2487199
1.2393409,-1.2393409
